"seqnames","start","end","width","strand","source","type","score","phase","gene_id","transcript_id","gene_type","gene_name","transcript_type","transcript_name","level","havana_gene","exon_id","tag"
"chr16",4696510,4734271,37762,"-","HAVANA","gene",NA,NA,"ENSG00000168096.14","ENSG00000168096.14","protein_coding","ANKS3","protein_coding","ANKS3","1","OTTHUMG00000129478.10",NA,"overlapping_locus"
"chr16",4734379,4747634,13256,"+","HAVANA","gene",NA,NA,"ENSG00000166246.13","ENSG00000166246.13","protein_coding","C16orf71","protein_coding","C16orf71","1","OTTHUMG00000129480.6",NA,NA
"chr16",4748239,4767624,19386,"-","HAVANA","gene",NA,NA,"ENSG00000103199.13","ENSG00000103199.13","protein_coding","ZNF500","protein_coding","ZNF500","1","OTTHUMG00000176543.6",NA,"overlapping_locus"
"chr16",4777669,4788396,10728,"-","HAVANA","gene",NA,NA,"ENSG00000140623.13","ENSG00000140623.13","protein_coding","SEPT12","protein_coding","SEPT12","2","OTTHUMG00000129481.6",NA,NA
"chr16",4788522,4796336,7815,"+","HAVANA","gene",NA,NA,"ENSG00000267795.5","ENSG00000267795.5","protein_coding","SMIM22","protein_coding","SMIM22","2","OTTHUMG00000177849.2",NA,NA
"chr16",4796968,4802950,5983,"-","HAVANA","gene",NA,NA,"ENSG00000067836.12","ENSG00000067836.12","protein_coding","ROGDI","protein_coding","ROGDI","1","OTTHUMG00000129479.9",NA,NA
"chr16",4803203,4846210,43008,"-","HAVANA","gene",NA,NA,"ENSG00000140632.16","ENSG00000140632.16","protein_coding","GLYR1","protein_coding","GLYR1","2","OTTHUMG00000129530.6",NA,"overlapping_locus"
"chr16",4846665,4882360,35696,"+","HAVANA","gene",NA,NA,"ENSG00000118900.14","ENSG00000118900.14","protein_coding","UBN1","protein_coding","UBN1","1","OTTHUMG00000129531.5",NA,NA
"chr16",4882507,4960741,78235,"-","HAVANA","gene",NA,NA,"ENSG00000118898.15","ENSG00000118898.15","protein_coding","PPL","protein_coding","PPL","2","OTTHUMG00000129528.8",NA,NA
"chr16",4958317,5019158,60842,"+","HAVANA","gene",NA,NA,"ENSG00000103184.11","ENSG00000103184.11","protein_coding","SEC14L5","protein_coding","SEC14L5","2","OTTHUMG00000176942.3",NA,"overlapping_locus"
"chr16",5024844,5034141,9298,"-","HAVANA","gene",NA,NA,"ENSG00000103174.11","ENSG00000103174.11","protein_coding","NAGPA","protein_coding","NAGPA","1","OTTHUMG00000090515.7",NA,NA
"chr16",5071819,5087379,15561,"+","HAVANA","gene",NA,NA,"ENSG00000033011.11","ENSG00000033011.11","protein_coding","ALG1","protein_coding","ALG1","1","OTTHUMG00000129529.10",NA,"overlapping_locus"
"chr16",5044122,5066110,21989,"-","HAVANA","gene",NA,NA,"ENSG00000153446.15","ENSG00000153446.15","protein_coding","C16orf89","protein_coding","C16orf89","1","OTTHUMG00000159314.4",NA,NA
"chr16",5084304,5097808,13505,"-","HAVANA","gene",NA,NA,"ENSG00000118894.14","ENSG00000118894.14","protein_coding","EEF2KMT","protein_coding","EEF2KMT","2","OTTHUMG00000129527.10",NA,NA
"chr16",6019094,7713338,1694245,"+","HAVANA","gene",NA,NA,"ENSG00000078328.19","ENSG00000078328.19","protein_coding","RBFOX1","protein_coding","RBFOX1","1","OTTHUMG00000129551.11",NA,"overlapping_locus"
"chr16",8537605,8590193,52589,"-","HAVANA","gene",NA,NA,"ENSG00000232258.6","ENSG00000232258.6","protein_coding","TMEM114","protein_coding","TMEM114","2","OTTHUMG00000172868.2",NA,NA
"chr16",8621683,8649654,27972,"+","HAVANA","gene",NA,NA,"ENSG00000067365.14","ENSG00000067365.14","protein_coding","METTL22","protein_coding","METTL22","1","OTTHUMG00000129694.6",NA,NA
"chr16",8674565,8784575,110011,"+","HAVANA","gene",NA,NA,"ENSG00000183044.11","ENSG00000183044.11","protein_coding","ABAT","protein_coding","ABAT","1","OTTHUMG00000048201.5",NA,"ncRNA_host"
"chr16",8780384,8797648,17265,"-","HAVANA","gene",NA,NA,"ENSG00000184857.7","ENSG00000184857.7","protein_coding","TMEM186","protein_coding","TMEM186","2","OTTHUMG00000129696.2",NA,NA
"chr16",8788823,8848104,59282,"+","HAVANA","gene",NA,NA,"ENSG00000140650.11","ENSG00000140650.11","protein_coding","PMM2","protein_coding","PMM2","1","OTTHUMG00000129697.2",NA,"overlapping_locus"
"chr16",8852942,8869012,16071,"-","HAVANA","gene",NA,NA,"ENSG00000153048.10","ENSG00000153048.10","protein_coding","CARHSP1","protein_coding","CARHSP1","1","OTTHUMG00000129695.4",NA,NA
"chr16",8881634,8885351,3718,"+","HAVANA","gene",NA,NA,"ENSG00000283516.1","ENSG00000283516.1","protein_coding","RP11-77H9.1","protein_coding","RP11-77H9.1","2","OTTHUMG00000176581.3",NA,NA
"chr16",8892094,8964514,72421,"-","HAVANA","gene",NA,NA,"ENSG00000187555.14","ENSG00000187555.14","protein_coding","USP7","protein_coding","USP7","2","OTTHUMG00000176903.5",NA,NA
"chr16",9091648,9121640,29993,"+","HAVANA","gene",NA,NA,"ENSG00000182831.11","ENSG00000182831.11","protein_coding","C16orf72","protein_coding","C16orf72","2","OTTHUMG00000178147.4",NA,"overlapping_locus"
"chr16",9753404,10182754,429351,"-","HAVANA","gene",NA,NA,"ENSG00000183454.16","ENSG00000183454.16","protein_coding","GRIN2A","protein_coding","GRIN2A","2","OTTHUMG00000129721.9",NA,NA
"chr16",10326434,10483638,157205,"+","HAVANA","gene",NA,NA,"ENSG00000166669.13","ENSG00000166669.13","protein_coding","ATF7IP2","protein_coding","ATF7IP2","1","OTTHUMG00000129749.4",NA,NA
"chr16",10528422,10580698,52277,"-","HAVANA","gene",NA,NA,"ENSG00000213853.9","ENSG00000213853.9","protein_coding","EMP2","protein_coding","EMP2","1","OTTHUMG00000129752.3",NA,"overlapping_locus"
"chr16",10627501,10694945,67445,"-","HAVANA","gene",NA,NA,"ENSG00000153060.7","ENSG00000153060.7","protein_coding","TEKT5","protein_coding","TEKT5","2","OTTHUMG00000129750.2",NA,NA
"chr16",10743786,10765144,21359,"+","HAVANA","gene",NA,NA,"ENSG00000103274.10","ENSG00000103274.10","protein_coding","NUBP1","protein_coding","NUBP1","2","OTTHUMG00000129751.3",NA,NA
"chr16",10760919,10818794,57876,"-","HAVANA","gene",NA,NA,"ENSG00000166676.14","ENSG00000166676.14","protein_coding","TVP23A","protein_coding","TVP23A","2","OTTHUMG00000177389.3",NA,NA
"chr16",10866222,10932281,66060,"+","HAVANA","gene",NA,NA,"ENSG00000179583.18","ENSG00000179583.18","protein_coding","CIITA","protein_coding","CIITA","2","OTTHUMG00000129753.6",NA,NA
"chr16",10933844,10933902,59,"-","HAVANA","gene",NA,NA,"ENSG00000182108.9","ENSG00000182108.9","protein_coding","DEXI","protein_coding","DEXI","2","OTTHUMG00000129785.3",NA,"overlapping_locus"
"chr16",10944488,11182189,237702,"+","HAVANA","gene",NA,NA,"ENSG00000038532.14","ENSG00000038532.14","protein_coding","CLEC16A","protein_coding","CLEC16A","1","OTTHUMG00000152915.6",NA,"overlapping_locus"
"chr16",11249649,11351762,102114,"+","HAVANA","gene",NA,NA,"ENSG00000175643.8","ENSG00000175643.8","protein_coding","RMI2","protein_coding","RMI2","2","OTTHUMG00000129793.3",NA,"ncRNA_host"
"chr16",11254405,11256179,1775,"-","HAVANA","gene",NA,NA,"ENSG00000185338.4","ENSG00000185338.4","protein_coding","SOCS1","protein_coding","SOCS1","2","OTTHUMG00000129792.1",NA,NA
"chr16",11267857,11269332,1476,"-","HAVANA","gene",NA,NA,"ENSG00000178279.3","ENSG00000178279.3","protein_coding","TNP2","protein_coding","TNP2","2","OTTHUMG00000172315.1",NA,NA
"chr16",11273218,11273641,424,"-","HAVANA","gene",NA,NA,"ENSG00000178257.3","ENSG00000178257.3","protein_coding","PRM3","protein_coding","PRM3","2","OTTHUMG00000172316.2",NA,NA
"chr16",11275639,11276480,842,"-","HAVANA","gene",NA,NA,"ENSG00000122304.10","ENSG00000122304.10","protein_coding","PRM2","protein_coding","PRM2","2","OTTHUMG00000172317.1",NA,NA
"chr16",11280836,11281350,515,"-","HAVANA","gene",NA,NA,"ENSG00000175646.3","ENSG00000175646.3","protein_coding","PRM1","protein_coding","PRM1","2","OTTHUMG00000090521.1",NA,NA
"chr16",11359845,11523588,163744,"-","HAVANA","gene",NA,NA,"ENSG00000188897.8","ENSG00000188897.8","protein_coding","CTD-3088G3.8","protein_coding","CTD-3088G3.8","1","OTTHUMG00000178167.4",NA,NA
"chr16",11547722,11636381,88660,"-","HAVANA","gene",NA,NA,"ENSG00000189067.12","ENSG00000189067.12","protein_coding","LITAF","protein_coding","LITAF","1","OTTHUMG00000177415.6",NA,NA
"chr16",11668414,11679079,10666,"+","HAVANA","gene",NA,NA,"ENSG00000184602.5","ENSG00000184602.5","protein_coding","SNN","protein_coding","SNN","2","OTTHUMG00000090535.1",NA,NA
"chr16",11679160,11736233,57074,"-","HAVANA","gene",NA,NA,"ENSG00000153066.12","ENSG00000153066.12","protein_coding","TXNDC11","protein_coding","TXNDC11","2","OTTHUMG00000177467.2",NA,NA
"chr16",11750586,11797267,46682,"-","HAVANA","gene",NA,NA,"ENSG00000122299.11","ENSG00000122299.11","protein_coding","ZC3H7A","protein_coding","ZC3H7A","1","OTTHUMG00000129825.3",NA,"ncRNA_host"
"chr16",11833850,11851585,17736,"-","HAVANA","gene",NA,NA,"ENSG00000171490.12","ENSG00000171490.12","protein_coding","RSL1D1","protein_coding","RSL1D1","1","OTTHUMG00000129824.5",NA,NA
"chr16",11868128,11916082,47955,"-","HAVANA","gene",NA,NA,"ENSG00000103342.12","ENSG00000103342.12","protein_coding","GSPT1","protein_coding","GSPT1","2","OTTHUMG00000172956.2",NA,"overlapping_locus"
"chr16",11927373,11976643,49271,"-","HAVANA","gene",NA,NA,"ENSG00000234719.8","ENSG00000234719.8","protein_coding","NPIPB2","protein_coding","NPIPB2","2","OTTHUMG00000166261.5",NA,"overlapping_locus"
"chr16",11965107,11968068,2962,"+","HAVANA","gene",NA,NA,"ENSG00000048462.10","ENSG00000048462.10","protein_coding","TNFRSF17","protein_coding","TNFRSF17","1","OTTHUMG00000129826.2",NA,NA
"chr16",11976737,12574289,597553,"+","HAVANA","gene",NA,NA,"ENSG00000048471.13","ENSG00000048471.13","protein_coding","SNX29","protein_coding","SNX29","1","OTTHUMG00000129827.3",NA,"overlapping_locus"
"chr16",12659799,12804017,144219,"-","HAVANA","gene",NA,NA,"ENSG00000103381.11","ENSG00000103381.11","protein_coding","CPPED1","protein_coding","CPPED1","2","OTTHUMG00000167711.3",NA,NA
"chr16",12901620,13240413,338794,"+","HAVANA","gene",NA,NA,"ENSG00000237515.8","ENSG00000237515.8","protein_coding","SHISA9","protein_coding","SHISA9","2","OTTHUMG00000154258.8",NA,NA
"chr16",13920157,13952345,32189,"+","HAVANA","gene",NA,NA,"ENSG00000175595.14","ENSG00000175595.14","protein_coding","ERCC4","protein_coding","ERCC4","2","OTTHUMG00000048194.3",NA,NA
"chr16",14071321,14266772,195452,"+","HAVANA","gene",NA,NA,"ENSG00000186260.16","ENSG00000186260.16","protein_coding","MKL2","protein_coding","MKL2","1","OTTHUMG00000177379.3",NA,"overlapping_locus"
"chr16",14435701,14632728,197028,"-","HAVANA","gene",NA,NA,"ENSG00000140694.16","ENSG00000140694.16","protein_coding","PARN","protein_coding","PARN","2","OTTHUMG00000173199.2",NA,"ncRNA_host"
"chr16",14632815,14669236,36422,"+","HAVANA","gene",NA,NA,"ENSG00000103429.10","ENSG00000103429.10","protein_coding","BFAR","protein_coding","BFAR","1","OTTHUMG00000129848.4",NA,"ncRNA_host"
"chr16",14672545,14694669,22125,"-","HAVANA","gene",NA,NA,"ENSG00000069764.9","ENSG00000069764.9","protein_coding","PLA2G10","protein_coding","PLA2G10","2","OTTHUMG00000048069.4",NA,NA
"chr16",14708944,14726338,17395,"+","HAVANA","gene",NA,NA,"ENSG00000224712.12","ENSG00000224712.12","protein_coding","NPIPA3","protein_coding","NPIPA3","2","OTTHUMG00000166262.6",NA,NA
"chr16",14748066,14765413,17348,"+","HAVANA","gene",NA,NA,"ENSG00000254852.8","ENSG00000254852.8","protein_coding","NPIPA2","protein_coding","NPIPA2","2","OTTHUMG00000166264.4",NA,NA
"chr16",14833681,14896160,62480,"+","HAVANA","gene",NA,NA,"ENSG00000103512.14","ENSG00000103512.14","protein_coding","NOMO1","protein_coding","NOMO1","2","OTTHUMG00000090541.2",NA,NA
"chr16",14937414,14952056,14643,"+","HAVANA","gene",NA,NA,"ENSG00000183426.16","ENSG00000183426.16","protein_coding","NPIPA1","protein_coding","NPIPA1","2","OTTHUMG00000090663.6",NA,"overlapping_locus"
"chr16",14974591,15139339,164749,"+","HAVANA","gene",NA,NA,"ENSG00000179889.18","ENSG00000179889.18","protein_coding","PDXDC1","protein_coding","PDXDC1","1","OTTHUMG00000166304.5",NA,"overlapping_locus"
"chr16",15038574,15056079,17506,"-","HAVANA","gene",NA,NA,"ENSG00000157045.8","ENSG00000157045.8","protein_coding","NTAN1","protein_coding","NTAN1","2","OTTHUMG00000129849.3",NA,NA
"chr16",15060022,15094317,34296,"-","HAVANA","gene",NA,NA,"ENSG00000085721.12","ENSG00000085721.12","protein_coding","RRN3","protein_coding","RRN3","2","OTTHUMG00000129847.2",NA,NA
"chr16",15363624,15381047,17424,"-","HAVANA","gene",NA,NA,"ENSG00000183793.13","ENSG00000183793.13","protein_coding","NPIPA5","protein_coding","NPIPA5","2","OTTHUMG00000166305.3",NA,NA
"chr16",15395754,15413268,17515,"+","HAVANA","gene",NA,NA,"ENSG00000156968.8","ENSG00000156968.8","protein_coding","MPV17L","protein_coding","MPV17L","2","OTTHUMG00000129882.3",NA,"overlapping_locus"
"chr16",15434295,15625015,190721,"+","HAVANA","gene",NA,NA,"ENSG00000166780.10","ENSG00000166780.10","protein_coding","C16orf45","protein_coding","C16orf45","1","OTTHUMG00000129883.5",NA,"overlapping_locus"
"chr16",15594386,15643166,48781,"-","HAVANA","gene",NA,NA,"ENSG00000166783.21","ENSG00000166783.21","protein_coding","KIAA0430","protein_coding","KIAA0430","1","OTTHUMG00000129884.6",NA,"ncRNA_host"
"chr16",15643267,15726353,83087,"+","HAVANA","gene",NA,NA,"ENSG00000072864.14","ENSG00000072864.14","protein_coding","NDE1","protein_coding","NDE1","1","OTTHUMG00000129885.5",NA,"overlapping_locus"
"chr16",15703172,15857033,153862,"-","HAVANA","gene",NA,NA,"ENSG00000133392.17","ENSG00000133392.17","protein_coding","MYH11","protein_coding","MYH11","1","OTTHUMG00000129935.4",NA,"overlapping_locus"
"chr16",15865720,15888625,22906,"-","HAVANA","gene",NA,NA,"ENSG00000133393.12","ENSG00000133393.12","protein_coding","FOPNL","protein_coding","FOPNL","2","OTTHUMG00000129923.4",NA,"ncRNA_host"
"chr16",15949577,16143074,193498,"+","HAVANA","gene",NA,NA,"ENSG00000103222.18","ENSG00000103222.18","protein_coding","ABCC1","protein_coding","ABCC1","2","OTTHUMG00000048267.5",NA,NA
"chr16",16148928,16223522,74595,"-","HAVANA","gene",NA,NA,"ENSG00000091262.15","ENSG00000091262.15","protein_coding","ABCC6","protein_coding","ABCC6","2","OTTHUMG00000129967.5",NA,NA
"chr16",16232495,16294814,62320,"+","HAVANA","gene",NA,NA,"ENSG00000103226.17","ENSG00000103226.17","protein_coding","NOMO3","protein_coding","NOMO3","2","OTTHUMG00000177317.22",NA,NA
"chr16",16322305,16350590,28286,"+","HAVANA","gene",NA,NA,"ENSG00000183889.12","ENSG00000183889.12","protein_coding","AC138969.4","protein_coding","AC138969.4","2","OTTHUMG00000133624.3",NA,"overlapping_locus"
"chr16",16379055,16393954,14900,"+","HAVANA","gene",NA,NA,"ENSG00000214967.5","ENSG00000214967.5","protein_coding","NPIPA7","protein_coding","NPIPA7","2","OTTHUMG00000166307.2",NA,NA
"chr16",17101769,17470881,369113,"-","HAVANA","gene",NA,NA,"ENSG00000103489.11","ENSG00000103489.11","protein_coding","XYLT1","protein_coding","XYLT1","2","OTTHUMG00000129975.3",NA,"overlapping_locus"
"chr16",18317942,18334850,16909,"-","HAVANA","gene",NA,NA,"ENSG00000214940.8","ENSG00000214940.8","protein_coding","NPIPA8","protein_coding","NPIPA8","2","OTTHUMG00000166284.3",NA,"overlapping_locus"
"chr16",18358086,18374952,16867,"-","HAVANA","gene",NA,NA,"ENSG00000233024.7","ENSG00000233024.7","protein_coding","RP11-1212A22.4","protein_coding","RP11-1212A22.4","2","OTTHUMG00000166286.3",NA,"overlapping_locus"
"chr16",18417325,18562211,144887,"-","HAVANA","gene",NA,NA,"ENSG00000185164.14","ENSG00000185164.14","protein_coding","NOMO2","protein_coding","NOMO2","2","OTTHUMG00000131366.2",NA,"ncRNA_host"
"chr16",18781295,18790383,9089,"-","HAVANA","gene",NA,NA,"ENSG00000134419.15","ENSG00000134419.15","protein_coding","RPS15A","protein_coding","RPS15A","1","OTTHUMG00000131365.6",NA,"overlapping_locus"
"chr16",18791667,18801678,10012,"-","HAVANA","gene",NA,NA,"ENSG00000170540.14","ENSG00000170540.14","protein_coding","ARL6IP1","protein_coding","ARL6IP1","1","OTTHUMG00000131367.5",NA,"overlapping_locus"
"chr16",18804853,18926454,121602,"-","HAVANA","gene",NA,NA,"ENSG00000157106.16","ENSG00000157106.16","protein_coding","SMG1","protein_coding","SMG1","2","OTTHUMG00000166900.7",NA,NA
"chr16",18983934,19063804,79871,"+","HAVANA","gene",NA,NA,"ENSG00000170537.12","ENSG00000170537.12","protein_coding","TMC7","protein_coding","TMC7","2","OTTHUMG00000131456.4",NA,"ncRNA_host"
"chr16",19067692,19080095,12404,"+","HAVANA","gene",NA,NA,"ENSG00000167186.10","ENSG00000167186.10","protein_coding","COQ7","protein_coding","COQ7","1","OTTHUMG00000131455.5",NA,NA
"chr16",19113932,19120708,6777,"+","HAVANA","gene",NA,NA,"ENSG00000205730.6","ENSG00000205730.6","protein_coding","ITPRIPL2","protein_coding","ITPRIPL2","2","OTTHUMG00000177199.3",NA,"overlapping_locus"
"chr16",19167971,19268334,100364,"+","HAVANA","gene",NA,NA,"ENSG00000103528.16","ENSG00000103528.16","protein_coding","SYT17","protein_coding","SYT17","1","OTTHUMG00000131461.5",NA,"overlapping_locus"
"chr16",19285739,19322145,36407,"+","HAVANA","gene",NA,NA,"ENSG00000261210.7","ENSG00000261210.7","protein_coding","CLEC19A","protein_coding","CLEC19A","1","OTTHUMG00000177218.3",NA,NA
"chr16",19410496,19499113,88618,"+","HAVANA","gene",NA,NA,"ENSG00000103534.16","ENSG00000103534.16","protein_coding","TMC5","protein_coding","TMC5","1","OTTHUMG00000131458.4",NA,"ncRNA_host"
"chr16",19501890,19522145,20256,"-","HAVANA","gene",NA,NA,"ENSG00000006007.11","ENSG00000006007.11","protein_coding","GDE1","protein_coding","GDE1","2","OTTHUMG00000131454.6",NA,NA
"chr16",19523811,19553408,29598,"+","HAVANA","gene",NA,NA,"ENSG00000103540.16","ENSG00000103540.16","protein_coding","CCP110","protein_coding","CCP110","1","OTTHUMG00000131459.6",NA,NA
"chr16",19555240,19701163,145924,"+","HAVANA","gene",NA,NA,"ENSG00000103544.14","ENSG00000103544.14","protein_coding","C16orf62","protein_coding","C16orf62","1","OTTHUMG00000167925.10",NA,"overlapping_locus"
"chr16",19701934,19717694,15761,"-","HAVANA","gene",NA,NA,"ENSG00000103550.13","ENSG00000103550.13","protein_coding","KNOP1","protein_coding","KNOP1","2","OTTHUMG00000177249.7",NA,NA
"chr16",19716456,19856690,140235,"+","HAVANA","gene",NA,NA,"ENSG00000174628.16","ENSG00000174628.16","protein_coding","IQCK","protein_coding","IQCK","2","OTTHUMG00000131453.5",NA,NA
"chr16",19858468,19886167,27700,"-","HAVANA","gene",NA,NA,"ENSG00000167191.11","ENSG00000167191.11","protein_coding","GPRC5B","protein_coding","GPRC5B","2","OTTHUMG00000131460.4",NA,NA
"chr16",20031485,20073917,42433,"-","HAVANA","gene",NA,NA,"ENSG00000180269.7","ENSG00000180269.7","protein_coding","GPR139","protein_coding","GPR139","2","OTTHUMG00000177690.1",NA,NA
"chr16",20309572,20327808,18237,"-","HAVANA","gene",NA,NA,"ENSG00000169347.16","ENSG00000169347.16","protein_coding","GP2","protein_coding","GP2","2","OTTHUMG00000131489.3",NA,NA
"chr16",20333052,20356301,23250,"-","HAVANA","gene",NA,NA,"ENSG00000169344.15","ENSG00000169344.15","protein_coding","UMOD","protein_coding","UMOD","1","OTTHUMG00000131488.4",NA,NA
"chr16",20359170,20404737,45568,"-","HAVANA","gene",NA,NA,"ENSG00000169340.9","ENSG00000169340.9","protein_coding","PDILT","protein_coding","PDILT","2","OTTHUMG00000131487.2",NA,NA
"chr16",20409534,20441249,31716,"+","HAVANA","gene",NA,NA,"ENSG00000183549.10","ENSG00000183549.10","protein_coding","ACSM5","protein_coding","ACSM5","2","OTTHUMG00000131551.3",NA,NA
"chr16",20451461,20487667,36207,"+","HAVANA","gene",NA,NA,"ENSG00000183747.11","ENSG00000183747.11","protein_coding","ACSM2A","protein_coding","ACSM2A","2","OTTHUMG00000177401.4",NA,NA
"chr16",20536226,20576427,40202,"-","HAVANA","gene",NA,NA,"ENSG00000066813.14","ENSG00000066813.14","protein_coding","ACSM2B","protein_coding","ACSM2B","2","OTTHUMG00000131555.4",NA,NA
"chr16",20610243,20796124,185882,"+","HAVANA","gene",NA,NA,"ENSG00000005187.11","ENSG00000005187.11","protein_coding","ACSM3","protein_coding","ACSM3","1","OTTHUMG00000131552.6",NA,"ncRNA_host"
"chr16",20623237,20698890,75654,"-","HAVANA","gene",NA,NA,"ENSG00000166743.9","ENSG00000166743.9","protein_coding","ACSM1","protein_coding","ACSM1","2","OTTHUMG00000131550.3",NA,NA
"chr16",20702816,20742084,39269,"-","HAVANA","gene",NA,NA,"ENSG00000066654.13","ENSG00000066654.13","protein_coding","THUMPD1","protein_coding","THUMPD1","2","OTTHUMG00000131558.3",NA,NA
"chr16",20780193,20896381,116189,"-","HAVANA","gene",NA,NA,"ENSG00000196678.13","ENSG00000196678.13","protein_coding","ERI2","protein_coding","ERI2","2","OTTHUMG00000131557.4",NA,"overlapping_locus"
"chr16",20806677,20849668,42992,"+","HAVANA","gene",NA,NA,"ENSG00000005189.19","ENSG00000005189.19","protein_coding","AC004381.6","protein_coding","AC004381.6","1","OTTHUMG00000131556.5",NA,"ncRNA_host"
"chr16",20854925,20868980,14056,"-","HAVANA","gene",NA,NA,"ENSG00000188215.9","ENSG00000188215.9","protein_coding","DCUN1D3","protein_coding","DCUN1D3","2","OTTHUMG00000131553.3",NA,"overlapping_locus"
"chr16",20899868,20925006,25139,"+","HAVANA","gene",NA,NA,"ENSG00000102897.9","ENSG00000102897.9","protein_coding","LYRM1","protein_coding","LYRM1","1","OTTHUMG00000131554.3",NA,NA
